feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
1263890,2560588609,6291143,5,Very fresh and well-packaged.,App Experience,Positive,21-06-2024
8519341,9268920928,17805991,1,Delivery was late and I was unhappy.,Product Quality,Negative,05-07-2023
4189141,9554019312,6247821,4,Great prices and fast delivery!,App Experience,Positive,08-09-2023
2457038,3749174258,38902193,4,Good selection of products.,Product Quality,Positive,13-02-2024
2423659,3947164241,95768401,4,Items were in perfect condition.,App Experience,Positive,04-11-2024
1347681,487327038,67277562,4,Highly recommended!,Product Quality,Positive,05-10-2023
5028,8830321199,93341057,5,Very fresh and well-packaged.,Product Quality,Positive,10-08-2024
9945845,3811318591,64940409,1,Product was damaged during delivery.,App Experience,Negative,07-07-2023
8989443,6795601573,46629917,5,Very happy with the service!,Customer Service,Positive,13-12-2023
9829351,2348495717,86067293,5,"Excellent quality, will buy again!",Customer Service,Positive,27-06-2023
2545302,9505736584,63571453,5,Highly recommended!,Delivery,Positive,04-06-2024
4048113,1857227304,99301505,5,Customer service was very helpful.,Product Quality,Positive,19-03-2024
6527098,5506485302,66655397,4,Highly recommended!,App Experience,Positive,19-05-2023
330848,6074837981,61015113,5,Items were in perfect condition.,Customer Service,Positive,20-04-2024
1599236,4150569633,2903620,3,Customer service was not helpful.,App Experience,Negative,29-10-2023
3731240,609838437,54619715,3,The product met my expectations.,Delivery,Neutral,13-12-2023
9717024,5229657139,18889370,4,"Excellent quality, will buy again!",Product Quality,Positive,03-10-2023
9228480,2589639350,64141971,4,Very fresh and well-packaged.,App Experience,Positive,01-08-2023
3178061,7656948165,44410149,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,07-06-2023
4690760,1806563605,25659794,2,I had a bad experience.,Customer Service,Negative,24-12-2023
5655169,359819834,12755730,3,Customer service was not helpful.,App Experience,Negative,27-12-2023
453884,1908423841,56441247,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,28-10-2023
2565975,299859815,2848415,1,Product was damaged during delivery.,Delivery,Negative,16-01-2024
1321752,923659418,25081012,3,"It was okay, nothing special.",Customer Service,Neutral,16-04-2023
7853790,3560625119,82989313,2,I had a bad experience.,App Experience,Negative,13-05-2023
9685412,7111490680,32500305,5,Great prices and fast delivery!,Customer Service,Positive,24-01-2024
2861565,5766981431,93675757,5,Highly recommended!,Delivery,Positive,14-01-2024
7935010,8609945311,51670882,1,Very disappointed with the quality.,Customer Service,Negative,03-05-2024
5877818,1691260635,80796977,4,The product met my expectations.,Delivery,Neutral,17-06-2024
2674712,8742091504,78254569,2,Product was damaged during delivery.,App Experience,Negative,03-07-2023
8635734,1997833025,72489544,1,Very disappointed with the quality.,App Experience,Negative,28-07-2023
580890,3588296877,83404008,5,Good selection of products.,App Experience,Positive,13-08-2024
6807331,2404804990,81757554,4,Very fresh and well-packaged.,Product Quality,Positive,24-12-2023
1500768,8091385479,16082651,5,Very happy with the service!,Customer Service,Positive,09-04-2024
289613,7133174424,8513589,5,Items were in perfect condition.,App Experience,Positive,22-06-2023
738205,6110446321,78412820,3,Items were missing from my order.,App Experience,Negative,27-10-2024
7023379,6964586050,4597433,1,Delivery was late and I was unhappy.,Delivery,Negative,04-08-2024
856341,2351986014,85626346,3,Product was damaged during delivery.,Customer Service,Negative,21-04-2023
8408157,352569720,65660660,3,"Average experience, could improve.",Product Quality,Neutral,23-06-2023
5069961,1235280275,46875863,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,09-08-2023
8816076,9399859705,57548210,5,"Overall good experience, thank you!",Delivery,Positive,29-10-2023
511301,7530379037,99729547,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,02-08-2024
7592648,5952886441,16420489,2,Very disappointed with the quality.,Delivery,Negative,12-03-2024
455219,5815833211,31940833,5,Highly recommended!,App Experience,Positive,08-02-2024
7609889,7307394687,47043878,4,Good selection of products.,Customer Service,Positive,01-05-2024
5841416,6033014029,29525287,4,"It was okay, nothing special.",App Experience,Neutral,21-10-2024
4412586,1409944718,39042103,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,19-08-2023
277641,1811382200,37915052,4,"Average experience, could improve.",Product Quality,Neutral,25-08-2023
682817,4485391413,11478478,4,"Average experience, could improve.",Product Quality,Neutral,21-12-2023
895557,4076279641,89476734,2,Very disappointed with the quality.,Delivery,Negative,12-07-2023
7869635,2965387566,47955004,4,"Excellent quality, will buy again!",App Experience,Positive,16-08-2023
5955416,9397774189,92245432,5,"Excellent quality, will buy again!",Delivery,Positive,28-06-2023
7587526,1437159967,68016312,4,Customer service was very helpful.,Customer Service,Positive,07-06-2024
4421683,8397785448,67952740,4,Highly recommended!,App Experience,Positive,04-09-2024
9822668,2778606949,33675108,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,13-10-2024
4220793,1774096863,60656482,4,"Average experience, could improve.",Customer Service,Neutral,13-06-2023
6523110,1497256618,87220860,4,Good selection of products.,App Experience,Positive,26-04-2023
2680223,734095510,56480776,4,Customer service was very helpful.,App Experience,Positive,03-06-2024
6854268,5755859055,79592021,3,"It was okay, nothing special.",Customer Service,Neutral,30-10-2024
2486259,5840290569,99490786,1,Delivery was late and I was unhappy.,Product Quality,Negative,18-09-2023
1104081,8200985533,1855421,3,I had a bad experience.,Delivery,Negative,08-01-2024
4792486,3255590064,92642745,2,The packaging was poor.,Delivery,Negative,21-04-2023
2628222,4258404747,27692428,4,Will definitely order again.,Product Quality,Positive,11-10-2024
8893890,2455161115,27620326,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,29-01-2024
9666020,4448004569,47215976,5,Great prices and fast delivery!,Product Quality,Positive,10-01-2024
3428194,5951090793,27878182,1,The order was incorrect.,App Experience,Negative,20-04-2024
7566701,7402491996,92509376,4,Items were in perfect condition.,Product Quality,Positive,14-07-2024
2127842,8532411923,57360162,3,Very disappointed with the quality.,App Experience,Negative,16-07-2024
7361857,7130555385,37309023,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,16-01-2024
7131756,4338197132,66310963,4,Customer service was very helpful.,Customer Service,Positive,11-10-2024
3978480,8044366071,80833965,1,Not worth the price I paid.,App Experience,Negative,30-04-2023
775093,4135251774,77961205,1,Taste was not as expected.,Product Quality,Negative,09-10-2024
9060771,6331483812,97411107,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,06-09-2024
8948120,6705171000,52417972,4,Will definitely order again.,Product Quality,Positive,04-09-2023
9289508,7850128898,38478423,2,Items were missing from my order.,Product Quality,Negative,28-06-2024
8188900,3602554049,65815155,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,28-07-2023
5686881,1070259187,22738465,3,I had a bad experience.,App Experience,Negative,09-06-2023
3842752,8412338399,2566268,3,The product met my expectations.,Product Quality,Neutral,28-10-2024
9551379,1478022303,69353754,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,31-12-2023
3823659,2376108199,81757554,4,The product met my expectations.,Product Quality,Neutral,13-05-2024
7258622,5243035202,10541231,2,Items were missing from my order.,Product Quality,Negative,20-10-2024
569019,3687581971,81932548,4,"Excellent quality, will buy again!",App Experience,Positive,05-10-2024
7101790,7008586055,96109948,3,Taste was not as expected.,App Experience,Negative,24-05-2023
8868668,5142069216,35459748,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,25-02-2024
1504712,4152441944,92636025,5,"Overall good experience, thank you!",Customer Service,Positive,25-04-2023
6592774,5601670348,32830199,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,29-10-2024
4354820,605105099,5039883,5,Great prices and fast delivery!,Customer Service,Positive,30-12-2023
1117265,4054936140,28286754,2,The packaging was poor.,Product Quality,Negative,19-04-2024
1162461,8741892156,66886852,5,Will definitely order again.,Product Quality,Positive,15-11-2023
4575939,9143640828,90298394,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,18-07-2023
7512447,6900876252,87984862,4,Items were in perfect condition.,Product Quality,Positive,21-02-2024
8943085,9801174908,54347213,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,27-04-2024
4229076,551343632,59840071,5,Customer service was very helpful.,App Experience,Positive,20-02-2024
6371323,7961173808,90184276,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,05-06-2023
998183,328909145,36146306,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,26-09-2024
5358574,5551173528,64151769,3,The order was incorrect.,Delivery,Negative,03-11-2024
9843205,4461788759,79895967,5,Will definitely order again.,Customer Service,Positive,23-04-2024
5635953,7256212429,28350645,4,The product met my expectations.,App Experience,Neutral,16-03-2024
3366792,9104077642,18199057,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,24-10-2024
4954894,2914056235,31456752,1,The order was incorrect.,Customer Service,Negative,02-01-2024
671223,9127632807,81528623,2,Customer service was not helpful.,Delivery,Negative,30-05-2023
7445572,6070154414,45052594,3,Very disappointed with the quality.,App Experience,Negative,19-06-2023
2097262,2318969828,2457734,4,"Overall good experience, thank you!",Product Quality,Positive,26-03-2023
2683030,3813047994,60275891,4,The product met my expectations.,Customer Service,Neutral,20-12-2023
2944984,1416102774,92245432,5,"Excellent quality, will buy again!",Customer Service,Positive,27-04-2024
8607255,8086834412,23286884,4,Good selection of products.,Delivery,Positive,08-03-2024
597980,6193826826,85561151,4,Great prices and fast delivery!,Customer Service,Positive,05-08-2023
2319343,8444509148,64141971,2,Taste was not as expected.,Delivery,Negative,21-02-2024
7618966,42332130,70363568,3,"Average experience, could improve.",Customer Service,Neutral,17-10-2024
637720,6009342120,59620534,1,Not worth the price I paid.,Customer Service,Negative,02-03-2024
2471792,4818516411,85006599,1,Customer service was not helpful.,App Experience,Negative,09-10-2023
6340020,1039229544,93730857,4,The product met my expectations.,Customer Service,Neutral,10-08-2024
5813945,1515943657,59436131,3,The packaging was poor.,Product Quality,Negative,07-09-2023
7398851,9183547951,19259955,3,Customer service was not helpful.,Product Quality,Negative,20-01-2024
6797094,8478376092,91500615,2,Customer service was not helpful.,Product Quality,Negative,17-04-2023
6016974,1454073903,89874335,1,Delivery was late and I was unhappy.,Delivery,Negative,16-09-2023
9506434,2855402284,33370343,3,Customer service was not helpful.,Delivery,Negative,30-07-2023
2618604,7245730533,51670882,4,Will definitely order again.,App Experience,Positive,26-05-2024
6368426,2272892659,24308515,3,The order was incorrect.,App Experience,Negative,26-07-2023
7057209,9087377568,54038173,3,The product met my expectations.,App Experience,Neutral,21-02-2024
6030331,8443685057,19400174,3,"Average experience, could improve.",Product Quality,Neutral,02-07-2023
3002904,1590988730,42208242,3,"Average experience, could improve.",Delivery,Neutral,21-12-2023
5755357,7357811417,26364643,4,The product met my expectations.,Product Quality,Neutral,29-09-2024
7932307,394951937,65406127,4,Highly recommended!,App Experience,Positive,24-04-2024
4287665,3967445448,20148223,4,Great prices and fast delivery!,Delivery,Positive,02-11-2023
8541922,6101022928,10088428,4,"Excellent quality, will buy again!",Delivery,Positive,02-10-2024
9786423,6322372546,43052303,1,I had a bad experience.,Product Quality,Negative,19-02-2024
3312118,9778782281,63025744,3,"Average experience, could improve.",Product Quality,Neutral,14-04-2023
3919034,3867563962,14940427,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,24-12-2023
9429214,9277710098,38969732,5,Customer service was very helpful.,Product Quality,Positive,02-04-2023
2275542,7669322773,6081270,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,29-08-2023
892549,3917427529,68159723,3,"It was okay, nothing special.",Customer Service,Neutral,12-10-2024
